current_path,file_type,subsystem,functional_purpose,classification,usage_status,usage_evidence,primary_entrypoint_or_consumer,important_inbound_references,important_outbound_dependencies,related_tests,approx_loc,duplication_overlap_notes,risk_if_changed,confidence_level,proposed_action,proposed_destination,explanatory_notes
backend/scripts/finalize_a7_human_review.py,python script,ML training/evaluation & audit tooling (backend/scripts),Finalize/aggregate A7 human-review batch results into gold set,training/ML,operational/manual script,referenced by backend/validation_reports/human_review/README.md,"CLI: manual invocation, `python backend/scripts/<name>.py`",docs: backend/validation_reports/human_review/README.md,"services.* (varies by script; dataset builders, ranker/model code, config.settings)",none found,52,,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/generate_demo_semantic_fixture.py,python script,ML training/evaluation & audit tooling (backend/scripts),Generate a demo fixture for the semantic-contract comparison audit,training/ML,operational/manual script,referenced by docs/audits/semantic_contract_comparison.md,"CLI: manual invocation, `python backend/scripts/<name>.py`",docs: docs/audits/semantic_contract_comparison.md,"services.* (varies by script; dataset builders, ranker/model code, config.settings)",none found,114,,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/generate_label_corruption_dataset.py,python script,ML training/evaluation & audit tooling (backend/scripts),Generate synthetic label-corruption training examples (pre-v16),training/ML,used by tests,"referenced by .claude/skills/ml-audit/SKILL.md, backend/database/reports/aisc_v16_training_scale_estimate.md; imported by backend/tests/test_label_reconstruction_dataset.py","CLI: manual invocation, `python backend/scripts/<name>.py`","docs: .claude/skills/ml-audit/SKILL.md, backend/database/reports/aisc_v16_training_scale_estimate.md","services.* (varies by script; dataset builders, ranker/model code, config.settings)",backend/tests/test_label_reconstruction_dataset.py,318,two generations of the same corruption-dataset generator (pre-v16 and v16-aligned); v16 variant is the current one per aisc_v16_training_scale_estimate.md,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/generate_label_corruption_dataset_v16.py,python script,ML training/evaluation & audit tooling (backend/scripts),Generate synthetic label-corruption training examples aligned to AISC v16 catalog,training/ML,operational/manual script,referenced by backend/database/reports/aisc_v16_training_scale_estimate.md,"CLI: manual invocation, `python backend/scripts/<name>.py`",docs: backend/database/reports/aisc_v16_training_scale_estimate.md,"services.* (varies by script; dataset builders, ranker/model code, config.settings)",none found,340,two generations of the same corruption-dataset generator (pre-v16 and v16-aligned); v16 variant is the current one per aisc_v16_training_scale_estimate.md,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/generate_label_reconstruction_broadened.py,python script,ML training/evaluation & audit tooling (backend/scripts),Generate the broadened label-reconstruction training dataset (v4),training/ML,operational/manual script,referenced by backend/reports/broadened_xgb_ranker_benchmark.md,"CLI: manual invocation, `python backend/scripts/<name>.py`",docs: backend/reports/broadened_xgb_ranker_benchmark.md,"services.* (varies by script; dataset builders, ranker/model code, config.settings)",none found,261,,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/generate_label_reconstruction_production_aligned.py,python script,ML training/evaluation & audit tooling (backend/scripts),Generate label-reconstruction dataset matching production candidate generation,training/ML,used by tests,referenced by backend/reports/broadened_xgb_ranker_benchmark.md; imported by backend/tests/test_label_reconstruction_production_aligned.py,"CLI: manual invocation, `python backend/scripts/<name>.py`",docs: backend/reports/broadened_xgb_ranker_benchmark.md; imported BY scripts.validate_label_reconstruction_production_aligned,"services.* (varies by script; dataset builders, ranker/model code, config.settings)",backend/tests/test_label_reconstruction_production_aligned.py,378,,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/import_review_decisions.py,python script,ML training/evaluation & audit tooling (backend/scripts),Import human review decisions back into the ml_association review dataset,training/ML,operational/manual script,"referenced by .claude/skills/test-select/SKILL.md, docs/ml_association_phase/human_review_protocol.md, human_review_status.md, docs/validation/phase3_gold_set_report.md, phase3_human_review_audit.md","CLI: manual invocation, `python backend/scripts/<name>.py`","docs: .claude/skills/test-select/SKILL.md, docs/ml_association_phase/human_review_protocol.md, human_review_status.md, docs/validation/phase3_gold_set_report.md, phase3_human_review_audit.md","services.* (varies by script; dataset builders, ranker/model code, config.settings)",none found,125,,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/investigate_leader_target.py,python script,ML training/evaluation & audit tooling (backend/scripts),Investigate leader-line/target association errors (Phase C geometry debugging),training/ML,operational/manual script,no doc/README/test reference found; git log last touched 2026-09-13 (part of active Aug-Sep 2026 ML audit sprint per user memory) -> not stale,"CLI: manual invocation, `python backend/scripts/<name>.py`",no inbound doc/code references found,"services.* (varies by script; dataset builders, ranker/model code, config.settings)",none found,1111,,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/measure_association_precision.py,python script,ML training/evaluation & audit tooling (backend/scripts),Measure association precision against June association gold set (A7),training/ML,operational/manual script,referenced by backend/ACCURACY_TRACK_A1_A8_STATUS.md,"CLI: manual invocation, `python backend/scripts/<name>.py`",docs: backend/ACCURACY_TRACK_A1_A8_STATUS.md,"services.* (varies by script; dataset builders, ranker/model code, config.settings)",none found,77,,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/measure_grouping_f1.py,python script,ML training/evaluation & audit tooling (backend/scripts),Measure label-grouping F1 against June 16-page extract-group gold set (A3),training/ML,operational/manual script,referenced by backend/ACCURACY_TRACK_A1_A8_STATUS.md,"CLI: manual invocation, `python backend/scripts/<name>.py`",docs: backend/ACCURACY_TRACK_A1_A8_STATUS.md,"services.* (varies by script; dataset builders, ranker/model code, config.settings)",none found,108,,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
backend/scripts/measure_phase1_association.py,python script,ML training/evaluation & audit tooling (backend/scripts),Measure Phase 1 association-quality metrics,training/ML,operational/manual script,"referenced by docs/validation/phase1_association_report.md, phase2_geometry_report.md","CLI: manual invocation, `python backend/scripts/<name>.py`","docs: docs/validation/phase1_association_report.md, phase2_geometry_report.md","services.* (varies by script; dataset builders, ranker/model code, config.settings)",none found,509,,low (offline/manual tooling; no production service imports backend/scripts/),"medium (classified by filename/docstring/import graph, not full read)",keep in place,backend/scripts/ (no change),
